prompt_id,L1,speaker,condition,ref,hyp,wer
arctic_b0031,Hindi,SVBI,nat+l2_same,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson had seated himself under the lamp and was sharpening a pencil.,0.0
arctic_b0031,Hindi,SVBI,nat+interp,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson had seated himself under the lamp and was sharpening a pencil.,0.0
arctic_b0031,Hindi,SVBI,nat+noise,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson,0.9166666666666666
arctic_b0031,Hindi,SVBI,nat+zero_0,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson had seated himself under the lamp and was sharpening a pencil.,0.0
arctic_b0031,Hindi,SVBI,nat+zero_100,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson had seated himself under the lamp and was sharpening a pencil.,0.0
arctic_b0031,Hindi,SVBI,nat+zero_200,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson had seated himself under the lamp and was sharpening a pencil.,0.0
arctic_b0031,Hindi,SVBI,nat+zero_400,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson had seated himself under the lamp and was sharpening a pencil.,0.0
arctic_b0031,Hindi,SVBI,nat+zero_800,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson had seated himself under the lamp and was sharpening a pencil.,0.0
arctic_b0031,Korean,HJK,nat+nat,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson had seated himself under the lamp and was sharpening a pencil.,0.0
arctic_b0031,Korean,HJK,nat+nat_diff_utt,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson had seated himself under the lamp and was sharpening a pencil.,0.0
arctic_b0031,Korean,HJK,nat+l2_same,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson had seated himself under the lamp and was sharpening a pencil.,0.0
arctic_b0031,Korean,HJK,nat+interp,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson had,0.8333333333333334
arctic_b0031,Korean,HJK,nat+noise,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson,0.9166666666666666
arctic_b0031,Korean,HJK,nat+zero_0,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson had seated himself under the lamp and was sharpening a pencil.,0.0
arctic_b0031,Korean,HJK,nat+zero_100,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson had seated himself under the lamp and was sharpening a pencil.,0.0
arctic_b0031,Korean,HJK,nat+zero_200,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson had seated himself under the lamp and was sharpening a pencil.,0.0
arctic_b0031,Korean,HJK,nat+zero_400,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson had seated himself under the lamp and was sharpening a pencil.,0.0
arctic_b0031,Korean,HJK,nat+zero_800,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson had seated himself under the lamp and was sharpening a pencil.,0.0
arctic_b0031,Spanish,EBVS,nat+nat,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson had seated himself under the lamp and was sharpening a pencil.,0.0
arctic_b0031,Spanish,EBVS,nat+nat_diff_utt,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson had seated himself under the lamp and was sharpening a pencil.,0.0
arctic_b0031,Spanish,EBVS,nat+l2_same,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson had seated himself under the lamp and was sharpening a pencil.,0.0
arctic_b0031,Spanish,EBVS,nat+interp,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson had,0.8333333333333334
arctic_b0031,Spanish,EBVS,nat+noise,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson,0.9166666666666666
arctic_b0031,Spanish,EBVS,nat+zero_0,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson had seated himself under the lamp and was sharpening a pencil.,0.0
arctic_b0031,Spanish,EBVS,nat+zero_100,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson had seated himself under the lamp and was sharpening a pencil.,0.0
arctic_b0031,Spanish,EBVS,nat+zero_200,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson had seated himself under the lamp and was sharpening a pencil.,0.0
arctic_b0031,Spanish,EBVS,nat+zero_400,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson had seated himself under the lamp and was sharpening a pencil.,0.0
arctic_b0031,Spanish,EBVS,nat+zero_800,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson had seated himself under the lamp and was sharpening a pencil.,0.0
arctic_b0031,Vietnamese,HQTV,nat+nat,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson had seated himself under the lamp and was sharpening a pencil.,0.0
arctic_b0031,Vietnamese,HQTV,nat+nat_diff_utt,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson had seated himself under the lamp and was sharpening a pencil.,0.0
arctic_b0031,Vietnamese,HQTV,nat+l2_same,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson had seated himself under the lamp and was sharpening a pencil.,0.0
arctic_b0031,Vietnamese,HQTV,nat+interp,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson had seated himself under the lamp and was sharpening a pencil.,0.0
arctic_b0031,Vietnamese,HQTV,nat+noise,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson,0.9166666666666666
arctic_b0031,Vietnamese,HQTV,nat+zero_0,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson had seated himself under the lamp and was sharpening a pencil.,0.0
arctic_b0031,Vietnamese,HQTV,nat+zero_100,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson had seated himself under the lamp and was sharpening a pencil.,0.0
arctic_b0031,Vietnamese,HQTV,nat+zero_200,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson had seated himself under the lamp and was sharpening a pencil.,0.0
arctic_b0031,Vietnamese,HQTV,nat+zero_400,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson had seated himself under the lamp and was sharpening a pencil.,0.0
arctic_b0031,Vietnamese,HQTV,nat+zero_800,Gregson had seated himself under the lamp and was sharpening a pencil., Gregson had seated himself under the lamp and was sharpening a pencil.,0.0
arctic_b0056,Arabic,ZHAA,nat+nat,"I'll give a thousand if you produce her, retorted Gregson."," I'll give you a thousand if you produce her, retorted Gregson.",0.1
arctic_b0056,Arabic,ZHAA,nat+nat_diff_utt,"I'll give a thousand if you produce her, retorted Gregson."," I'll give you a thousand if you produce her, retorted Gregson.",0.1
arctic_b0056,Arabic,ZHAA,nat+l2_same,"I'll give a thousand if you produce her, retorted Gregson."," I'll give you a thousand if you produce her, retorted Gregson.",0.1
arctic_b0056,Arabic,ZHAA,nat+interp,"I'll give a thousand if you produce her, retorted Gregson."," I'll give you a thousand if you produce her, retorted gregson.",0.1
arctic_b0056,Arabic,ZHAA,nat+noise,"I'll give a thousand if you produce her, retorted Gregson.", I'll give you,0.7
arctic_b0056,Arabic,ZHAA,nat+zero_0,"I'll give a thousand if you produce her, retorted Gregson.", I'll give you a thousand if you produce her retorted Gregson.,0.1
arctic_b0056,Arabic,ZHAA,nat+zero_100,"I'll give a thousand if you produce her, retorted Gregson.", I'll give you a thousand if you produce her retorted Gregson.,0.1
arctic_b0056,Arabic,ZHAA,nat+zero_200,"I'll give a thousand if you produce her, retorted Gregson.", I'll give you a thousand if you produce her retorted Gregson.,0.1
arctic_b0056,Arabic,ZHAA,nat+zero_400,"I'll give a thousand if you produce her, retorted Gregson.", I'll give you a thousand if you produce her retorted Gregson.,0.1
arctic_b0056,Arabic,ZHAA,nat+zero_800,"I'll give a thousand if you produce her, retorted Gregson."," I'll give you a thousand if you produce her, retorted Gregson.",0.1
arctic_b0056,Chinese,BWC,nat+nat,"I'll give a thousand if you produce her, retorted Gregson."," I'll give you a thousand if you produce her, retorted Gregson.",0.1
arctic_b0056,Chinese,BWC,nat+nat_diff_utt,"I'll give a thousand if you produce her, retorted Gregson."," I'll give you a thousand if you produce her, retorted Gregson.",0.1
arctic_b0056,Chinese,BWC,nat+l2_same,"I'll give a thousand if you produce her, retorted Gregson."," I'll give you a thousand if you produce her, retorted Gregson.",0.1
arctic_b0056,Chinese,BWC,nat+interp,"I'll give a thousand if you produce her, retorted Gregson."," I'll give you a thousand if you produce her, retorted gregson.",0.1
arctic_b0056,Chinese,BWC,nat+noise,"I'll give a thousand if you produce her, retorted Gregson.", I'll give you,0.7
arctic_b0056,Chinese,BWC,nat+zero_0,"I'll give a thousand if you produce her, retorted Gregson.", I'll give you a thousand if you produce her retorted Gregson.,0.1
arctic_b0056,Chinese,BWC,nat+zero_100,"I'll give a thousand if you produce her, retorted Gregson.", I'll give you a thousand if you produce her retorted Gregson.,0.1
arctic_b0056,Chinese,BWC,nat+zero_200,"I'll give a thousand if you produce her, retorted Gregson.", I'll give you a thousand if you produce her retorted Gregson.,0.1
arctic_b0056,Chinese,BWC,nat+zero_400,"I'll give a thousand if you produce her, retorted Gregson.", I'll give you a thousand if you produce her retorted Gregson.,0.1
arctic_b0056,Chinese,BWC,nat+zero_800,"I'll give a thousand if you produce her, retorted Gregson."," I'll give you a thousand if you produce her, retorted Gregson.",0.1
arctic_b0056,Hindi,SVBI,nat+nat,"I'll give a thousand if you produce her, retorted Gregson."," I'll give you a thousand if you produce her, retorted Gregson.",0.1
arctic_b0056,Hindi,SVBI,nat+nat_diff_utt,"I'll give a thousand if you produce her, retorted Gregson."," I'll give you a thousand if you produce her, retorted Gregson.",0.1
arctic_b0056,Hindi,SVBI,nat+l2_same,"I'll give a thousand if you produce her, retorted Gregson."," I'll give you a thousand if you produce her, retorted Gregson.",0.1
arctic_b0056,Hindi,SVBI,nat+interp,"I'll give a thousand if you produce her, retorted Gregson."," I'll give you a thousand if you produce her, retorted Gregson.",0.1
arctic_b0056,Hindi,SVBI,nat+noise,"I'll give a thousand if you produce her, retorted Gregson.", I'll give you,0.7
arctic_b0056,Hindi,SVBI,nat+zero_0,"I'll give a thousand if you produce her, retorted Gregson.", I'll give you a thousand if you produce her retorted Gregson.,0.1
arctic_b0056,Hindi,SVBI,nat+zero_100,"I'll give a thousand if you produce her, retorted Gregson.", I'll give you a thousand if you produce her retorted Gregson.,0.1
arctic_b0056,Hindi,SVBI,nat+zero_200,"I'll give a thousand if you produce her, retorted Gregson.", I'll give you a thousand if you produce her retorted Gregson.,0.1
arctic_b0056,Hindi,SVBI,nat+zero_400,"I'll give a thousand if you produce her, retorted Gregson.", I'll give you a thousand if you produce her retorted Gregson.,0.1
arctic_b0056,Hindi,SVBI,nat+zero_800,"I'll give a thousand if you produce her, retorted Gregson."," I'll give you a thousand if you produce her, retorted Gregson.",0.1
arctic_b0056,Korean,HJK,nat+nat,"I'll give a thousand if you produce her, retorted Gregson."," I'll give you a thousand if you produce her, retorted Gregson.",0.1
arctic_b0056,Korean,HJK,nat+nat_diff_utt,"I'll give a thousand if you produce her, retorted Gregson."," I'll give you a thousand if you produce her, retorted Gregson.",0.1
arctic_b0056,Korean,HJK,nat+l2_same,"I'll give a thousand if you produce her, retorted Gregson."," I'll give you a thousand if you produce her, retorted Gregson.",0.1
arctic_b0056,Korean,HJK,nat+interp,"I'll give a thousand if you produce her, retorted Gregson."," I'll give you a thousand if you produce her, retorted Gregson.",0.1
arctic_b0056,Korean,HJK,nat+noise,"I'll give a thousand if you produce her, retorted Gregson.", I'll give you,0.7
arctic_b0056,Korean,HJK,nat+zero_0,"I'll give a thousand if you produce her, retorted Gregson.", I'll give you a thousand if you produce her retorted Gregson.,0.1
arctic_b0056,Korean,HJK,nat+zero_100,"I'll give a thousand if you produce her, retorted Gregson.", I'll give you a thousand if you produce her retorted Gregson.,0.1
arctic_b0056,Korean,HJK,nat+zero_200,"I'll give a thousand if you produce her, retorted Gregson.", I'll give you a thousand if you produce her retorted Gregson.,0.1
arctic_b0056,Korean,HJK,nat+zero_400,"I'll give a thousand if you produce her, retorted Gregson.", I'll give you a thousand if you produce her retorted Gregson.,0.1
arctic_b0056,Korean,HJK,nat+zero_800,"I'll give a thousand if you produce her, retorted Gregson."," I'll give you a thousand if you produce her, retorted Gregson.",0.1
arctic_b0056,Spanish,EBVS,nat+nat,"I'll give a thousand if you produce her, retorted Gregson."," I'll give you a thousand if you produce her, retorted Gregson.",0.1
arctic_b0056,Spanish,EBVS,nat+nat_diff_utt,"I'll give a thousand if you produce her, retorted Gregson."," I'll give you a thousand if you produce her, retorted Gregson.",0.1
arctic_b0056,Spanish,EBVS,nat+l2_same,"I'll give a thousand if you produce her, retorted Gregson."," I'll give you a thousand if you produce her, retorted Gregson.",0.1
arctic_b0056,Spanish,EBVS,nat+interp,"I'll give a thousand if you produce her, retorted Gregson."," I'll give you a thousand if you produce her, retorted Gregson.",0.1
arctic_b0056,Spanish,EBVS,nat+noise,"I'll give a thousand if you produce her, retorted Gregson.", I'll give you,0.7
arctic_b0056,Spanish,EBVS,nat+zero_0,"I'll give a thousand if you produce her, retorted Gregson.", I'll give you a thousand if you produce her retorted Gregson.,0.1
arctic_b0056,Spanish,EBVS,nat+zero_100,"I'll give a thousand if you produce her, retorted Gregson.", I'll give you a thousand if you produce her retorted Gregson.,0.1
arctic_b0056,Spanish,EBVS,nat+zero_200,"I'll give a thousand if you produce her, retorted Gregson.", I'll give you a thousand if you produce her retorted Gregson.,0.1
arctic_b0056,Spanish,EBVS,nat+zero_400,"I'll give a thousand if you produce her, retorted Gregson.", I'll give you a thousand if you produce her retorted Gregson.,0.1
arctic_b0056,Spanish,EBVS,nat+zero_800,"I'll give a thousand if you produce her, retorted Gregson."," I'll give you a thousand if you produce her, retorted Gregson.",0.1
arctic_b0056,Vietnamese,HQTV,nat+nat,"I'll give a thousand if you produce her, retorted Gregson."," I'll give you a thousand if you produce her, retorted Gregson.",0.1
arctic_b0056,Vietnamese,HQTV,nat+nat_diff_utt,"I'll give a thousand if you produce her, retorted Gregson."," I'll give you a thousand if you produce her, retorted Gregson.",0.1
arctic_b0056,Vietnamese,HQTV,nat+l2_same,"I'll give a thousand if you produce her, retorted Gregson."," I'll give you a thousand if you produce her, retorted Gregson.",0.1
arctic_b0056,Vietnamese,HQTV,nat+interp,"I'll give a thousand if you produce her, retorted Gregson."," I'll give you a thousand if you produce her, retorted Gregson.",0.1
arctic_b0056,Vietnamese,HQTV,nat+noise,"I'll give a thousand if you produce her, retorted Gregson.", I'll give you,0.7
arctic_b0056,Vietnamese,HQTV,nat+zero_0,"I'll give a thousand if you produce her, retorted Gregson.", I'll give you a thousand if you produce her retorted Gregson.,0.1
arctic_b0056,Vietnamese,HQTV,nat+zero_100,"I'll give a thousand if you produce her, retorted Gregson.", I'll give you a thousand if you produce her retorted Gregson.,0.1
arctic_b0056,Vietnamese,HQTV,nat+zero_200,"I'll give a thousand if you produce her, retorted Gregson.", I'll give you a thousand if you produce her retorted Gregson.,0.1
arctic_b0056,Vietnamese,HQTV,nat+zero_400,"I'll give a thousand if you produce her, retorted Gregson.", I'll give you a thousand if you produce her retorted Gregson.,0.1
arctic_b0056,Vietnamese,HQTV,nat+zero_800,"I'll give a thousand if you produce her, retorted Gregson."," I'll give you a thousand if you produce her, retorted Gregson.",0.1
arctic_b0064,Arabic,ZHAA,nat+nat,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Arabic,ZHAA,nat+nat_diff_utt,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Arabic,ZHAA,nat+l2_same,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Arabic,ZHAA,nat+interp,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Arabic,ZHAA,nat+noise,"I'm going down there with you, and I'm going to fight.", I'm going,0.8181818181818182
arctic_b0064,Arabic,ZHAA,nat+zero_0,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Arabic,ZHAA,nat+zero_100,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Arabic,ZHAA,nat+zero_200,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Arabic,ZHAA,nat+zero_400,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Arabic,ZHAA,nat+zero_800,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Chinese,BWC,nat+nat,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Chinese,BWC,nat+nat_diff_utt,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Chinese,BWC,nat+l2_same,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Chinese,BWC,nat+interp,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Chinese,BWC,nat+noise,"I'm going down there with you, and I'm going to fight.", I'm going,0.8181818181818182
arctic_b0064,Chinese,BWC,nat+zero_0,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Chinese,BWC,nat+zero_100,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Chinese,BWC,nat+zero_200,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Chinese,BWC,nat+zero_400,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Chinese,BWC,nat+zero_800,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Hindi,SVBI,nat+nat,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Hindi,SVBI,nat+nat_diff_utt,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Hindi,SVBI,nat+l2_same,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Hindi,SVBI,nat+interp,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Hindi,SVBI,nat+noise,"I'm going down there with you, and I'm going to fight.", I'm going,0.8181818181818182
arctic_b0064,Hindi,SVBI,nat+zero_0,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Hindi,SVBI,nat+zero_100,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Hindi,SVBI,nat+zero_200,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Hindi,SVBI,nat+zero_400,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Hindi,SVBI,nat+zero_800,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Korean,HJK,nat+nat,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Korean,HJK,nat+nat_diff_utt,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Korean,HJK,nat+l2_same,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Korean,HJK,nat+interp,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Korean,HJK,nat+noise,"I'm going down there with you, and I'm going to fight.", I'm going,0.8181818181818182
arctic_b0064,Korean,HJK,nat+zero_0,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Korean,HJK,nat+zero_100,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Korean,HJK,nat+zero_200,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Korean,HJK,nat+zero_400,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Korean,HJK,nat+zero_800,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Spanish,EBVS,nat+nat,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Spanish,EBVS,nat+nat_diff_utt,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Spanish,EBVS,nat+l2_same,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Spanish,EBVS,nat+interp,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Spanish,EBVS,nat+noise,"I'm going down there with you, and I'm going to fight.", I'm going,0.8181818181818182
arctic_b0064,Spanish,EBVS,nat+zero_0,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Spanish,EBVS,nat+zero_100,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Spanish,EBVS,nat+zero_200,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Spanish,EBVS,nat+zero_400,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Spanish,EBVS,nat+zero_800,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Vietnamese,HQTV,nat+nat,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Vietnamese,HQTV,nat+nat_diff_utt,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Vietnamese,HQTV,nat+l2_same,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Vietnamese,HQTV,nat+interp,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Vietnamese,HQTV,nat+noise,"I'm going down there with you, and I'm going to fight.", I'm going,0.8181818181818182
arctic_b0064,Vietnamese,HQTV,nat+zero_0,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Vietnamese,HQTV,nat+zero_100,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Vietnamese,HQTV,nat+zero_200,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Vietnamese,HQTV,nat+zero_400,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0064,Vietnamese,HQTV,nat+zero_800,"I'm going down there with you, and I'm going to fight.", I'm going down there with you and I'm going to fight.,0.0
arctic_b0070,Arabic,ZHAA,nat+nat,There was no chance to fire without hitting him., there was no chance to fire without hitting him.,0.0
arctic_b0070,Arabic,ZHAA,nat+nat_diff_utt,There was no chance to fire without hitting him., there was no chance to fire without hitting him.,0.0
arctic_b0070,Arabic,ZHAA,nat+l2_same,There was no chance to fire without hitting him., there was no chance to fire without hitting him.,0.0
arctic_b0070,Arabic,ZHAA,nat+interp,There was no chance to fire without hitting him., There was no chance to fire without hitting him.,0.0
arctic_b0070,Arabic,ZHAA,nat+noise,There was no chance to fire without hitting him., There was no,0.6666666666666666
arctic_b0070,Arabic,ZHAA,nat+zero_0,There was no chance to fire without hitting him., There was no chance to fire without hitting him.,0.0
arctic_b0070,Arabic,ZHAA,nat+zero_100,There was no chance to fire without hitting him., There was no chance to fire without hitting him.,0.0
arctic_b0070,Arabic,ZHAA,nat+zero_200,There was no chance to fire without hitting him., There was no chance to fire without hitting him.,0.0
arctic_b0070,Arabic,ZHAA,nat+zero_400,There was no chance to fire without hitting him., There was no chance to fire without hitting him.,0.0
arctic_b0070,Arabic,ZHAA,nat+zero_800,There was no chance to fire without hitting him., There was no chance to fire without hitting him.,0.0
arctic_b0070,Chinese,BWC,nat+nat,There was no chance to fire without hitting him., there was no chance to fire without hitting him.,0.0
arctic_b0070,Chinese,BWC,nat+nat_diff_utt,There was no chance to fire without hitting him., there was no chance to fire without hitting him.,0.0
arctic_b0070,Chinese,BWC,nat+l2_same,There was no chance to fire without hitting him., There was no chance to fire without hitting him.,0.0
arctic_b0070,Chinese,BWC,nat+interp,There was no chance to fire without hitting him., there was no chance to fire without hitting him.,0.0
arctic_b0070,Chinese,BWC,nat+noise,There was no chance to fire without hitting him., There was no,0.6666666666666666
arctic_b0070,Chinese,BWC,nat+zero_0,There was no chance to fire without hitting him., There was no chance to fire without hitting him.,0.0
arctic_b0070,Chinese,BWC,nat+zero_100,There was no chance to fire without hitting him., There was no chance to fire without hitting him.,0.0
arctic_b0070,Chinese,BWC,nat+zero_200,There was no chance to fire without hitting him., There was no chance to fire without hitting him.,0.0
arctic_b0070,Chinese,BWC,nat+zero_400,There was no chance to fire without hitting him., There was no chance to fire without hitting him.,0.0
arctic_b0070,Chinese,BWC,nat+zero_800,There was no chance to fire without hitting him., There was no chance to fire without hitting him.,0.0
arctic_b0070,Hindi,SVBI,nat+nat,There was no chance to fire without hitting him., there was no chance to fire without hitting him.,0.0
arctic_b0070,Hindi,SVBI,nat+nat_diff_utt,There was no chance to fire without hitting him., there was no chance to fire without hitting him.,0.0
arctic_b0070,Hindi,SVBI,nat+l2_same,There was no chance to fire without hitting him., there was no chance to fire without hitting him.,0.0
arctic_b0070,Hindi,SVBI,nat+interp,There was no chance to fire without hitting him., there was no chance to fire without hitting him.,0.0
arctic_b0070,Hindi,SVBI,nat+noise,There was no chance to fire without hitting him., There was no,0.6666666666666666
arctic_b0070,Hindi,SVBI,nat+zero_0,There was no chance to fire without hitting him., There was no chance to fire without hitting him.,0.0
arctic_b0070,Hindi,SVBI,nat+zero_100,There was no chance to fire without hitting him., There was no chance to fire without hitting him.,0.0
arctic_b0070,Hindi,SVBI,nat+zero_200,There was no chance to fire without hitting him., There was no chance to fire without hitting him.,0.0
arctic_b0070,Hindi,SVBI,nat+zero_400,There was no chance to fire without hitting him., There was no chance to fire without hitting him.,0.0
arctic_b0070,Hindi,SVBI,nat+zero_800,There was no chance to fire without hitting him., There was no chance to fire without hitting him.,0.0
arctic_b0070,Korean,HJK,nat+nat,There was no chance to fire without hitting him., there was no chance to fire without hitting him.,0.0
arctic_b0070,Korean,HJK,nat+nat_diff_utt,There was no chance to fire without hitting him., there was no chance to fire without hitting him.,0.0
arctic_b0070,Korean,HJK,nat+l2_same,There was no chance to fire without hitting him., there was no chance to fire without hitting him.,0.0
arctic_b0070,Korean,HJK,nat+interp,There was no chance to fire without hitting him., There was no chance to fire without hitting him.,0.0
arctic_b0070,Korean,HJK,nat+noise,There was no chance to fire without hitting him., There was no,0.6666666666666666
arctic_b0070,Korean,HJK,nat+zero_0,There was no chance to fire without hitting him., There was no chance to fire without hitting him.,0.0
arctic_b0070,Korean,HJK,nat+zero_100,There was no chance to fire without hitting him., There was no chance to fire without hitting him.,0.0
arctic_b0070,Korean,HJK,nat+zero_200,There was no chance to fire without hitting him., There was no chance to fire without hitting him.,0.0
arctic_b0070,Korean,HJK,nat+zero_400,There was no chance to fire without hitting him., There was no chance to fire without hitting him.,0.0
arctic_b0070,Korean,HJK,nat+zero_800,There was no chance to fire without hitting him., There was no chance to fire without hitting him.,0.0
arctic_b0070,Spanish,EBVS,nat+nat,There was no chance to fire without hitting him., there was no chance to fire without hitting him.,0.0
arctic_b0070,Spanish,EBVS,nat+nat_diff_utt,There was no chance to fire without hitting him., there was no chance to fire without hitting him.,0.0
