prompt_id,L1,speaker,condition,ref,hyp,wer
arctic_b0132,Chinese,BWC,nat+zero_0,"There is no need of further detail, now -- for you can understand."," If there is no need of further detail now, for you can understand.",0.08333333333333333
arctic_b0132,Chinese,BWC,l2+zero_0,"There is no need of further detail, now -- for you can understand.", There's no need for further detail now for you to understand.,0.3333333333333333
arctic_b0132,Chinese,BWC,nat+zero_100,"There is no need of further detail, now -- for you can understand."," If there is no need of further detail now, for you can understand.",0.08333333333333333
arctic_b0132,Chinese,BWC,l2+zero_100,"There is no need of further detail, now -- for you can understand.", There's no need for further detail now for you to understand.,0.3333333333333333
arctic_b0132,Chinese,BWC,nat+zero_200,"There is no need of further detail, now -- for you can understand."," If there is no need of further detail now, for you can understand.",0.08333333333333333
arctic_b0132,Chinese,BWC,l2+zero_200,"There is no need of further detail, now -- for you can understand.", There's no need for further detail now for you to understand.,0.3333333333333333
arctic_b0132,Chinese,BWC,nat+zero_400,"There is no need of further detail, now -- for you can understand."," There is no need of further detail now, for you can understand.",0.0
arctic_b0132,Chinese,BWC,l2+zero_400,"There is no need of further detail, now -- for you can understand.", There's no need for further detail now for you to understand.,0.3333333333333333
arctic_b0132,Chinese,BWC,nat+zero_800,"There is no need of further detail, now -- for you can understand."," There is no need of further detail now, for you can understand.",0.0
arctic_b0132,Chinese,BWC,l2+zero_800,"There is no need of further detail, now -- for you can understand.", There's no need for further detail now for you to understand.,0.3333333333333333
arctic_b0132,Chinese,BWC,nat+empty_pad,"There is no need of further detail, now -- for you can understand.", There is no need of further detail now for you can understand.,0.0
arctic_b0132,Chinese,BWC,l2+empty_pad,"There is no need of further detail, now -- for you can understand.", There's no need for further detail now for you to understand.,0.3333333333333333
arctic_b0132,Hindi,SVBI,nat+nat,"There is no need of further detail, now -- for you can understand."," If there is no need of further detail now, for you can understand.",0.08333333333333333
arctic_b0132,Hindi,SVBI,nat+nat_diff_utt,"There is no need of further detail, now -- for you can understand."," There is no need of further detail now, for you can understand.",0.0
arctic_b0132,Hindi,SVBI,nat+l2_same,"There is no need of further detail, now -- for you can understand."," There is no need of further detail now, for you can understand.",0.0
arctic_b0132,Hindi,SVBI,nat+interp,"There is no need of further detail, now -- for you can understand."," If there is no need of further detail now, for you can understand.",0.08333333333333333
arctic_b0132,Hindi,SVBI,nat+noise,"There is no need of further detail, now -- for you can understand.", If there is,0.9166666666666666
arctic_b0132,Hindi,SVBI,l2+l2,"There is no need of further detail, now -- for you can understand.", There is no need of further detail now for you can understand.,0.0
arctic_b0132,Hindi,SVBI,l2+l2_diff_utt,"There is no need of further detail, now -- for you can understand.", There is no need of further detail now for you to understand.,0.08333333333333333
arctic_b0132,Hindi,SVBI,l2+nat_same,"There is no need of further detail, now -- for you can understand.", There is no need of further detail now for you to understand.,0.08333333333333333
arctic_b0132,Hindi,SVBI,l2+interp,"There is no need of further detail, now -- for you can understand.", There is no need of further detail now for you can understand.,0.0
arctic_b0132,Hindi,SVBI,l2+noise,"There is no need of further detail, now -- for you can understand.", There is,0.8333333333333334
arctic_b0132,Hindi,SVBI,nat+zero_0,"There is no need of further detail, now -- for you can understand."," If there is no need of further detail now, for you can understand.",0.08333333333333333
arctic_b0132,Hindi,SVBI,l2+zero_0,"There is no need of further detail, now -- for you can understand.", There is no need of further detail now for you to understand.,0.08333333333333333
arctic_b0132,Hindi,SVBI,nat+zero_100,"There is no need of further detail, now -- for you can understand."," If there is no need of further detail now, for you can understand.",0.08333333333333333
arctic_b0132,Hindi,SVBI,l2+zero_100,"There is no need of further detail, now -- for you can understand.", There is no need of further detail now for you to understand.,0.08333333333333333
arctic_b0132,Hindi,SVBI,nat+zero_200,"There is no need of further detail, now -- for you can understand."," If there is no need of further detail now, for you can understand.",0.08333333333333333
arctic_b0132,Hindi,SVBI,l2+zero_200,"There is no need of further detail, now -- for you can understand.", There is no need of further detail now for you to understand.,0.08333333333333333
arctic_b0132,Hindi,SVBI,nat+zero_400,"There is no need of further detail, now -- for you can understand."," There is no need of further detail now, for you can understand.",0.0
arctic_b0132,Hindi,SVBI,l2+zero_400,"There is no need of further detail, now -- for you can understand.", There is no need of further detail now for you to understand.,0.08333333333333333
arctic_b0132,Hindi,SVBI,nat+zero_800,"There is no need of further detail, now -- for you can understand."," There is no need of further detail now, for you can understand.",0.0
arctic_b0132,Hindi,SVBI,l2+zero_800,"There is no need of further detail, now -- for you can understand.", There is no need of further detail now for you to understand.,0.08333333333333333
arctic_b0132,Hindi,SVBI,nat+empty_pad,"There is no need of further detail, now -- for you can understand.", There is no need of further detail now for you can understand.,0.0
arctic_b0132,Hindi,SVBI,l2+empty_pad,"There is no need of further detail, now -- for you can understand.", There is no need of further detail now for you can understand.,0.0
arctic_b0132,Korean,HJK,nat+nat,"There is no need of further detail, now -- for you can understand."," If there is no need of further detail now, for you can understand.",0.08333333333333333
arctic_b0132,Korean,HJK,nat+nat_diff_utt,"There is no need of further detail, now -- for you can understand."," There is no need of further detail now, for you can understand.",0.0
arctic_b0132,Korean,HJK,nat+l2_same,"There is no need of further detail, now -- for you can understand."," There is no need of further detail now, for you can understand.",0.0
arctic_b0132,Korean,HJK,nat+interp,"There is no need of further detail, now -- for you can understand."," If there is no need of further detail now, for you can understand.",0.08333333333333333
arctic_b0132,Korean,HJK,nat+noise,"There is no need of further detail, now -- for you can understand.", If there is,0.9166666666666666
arctic_b0132,Korean,HJK,l2+l2,"There is no need of further detail, now -- for you can understand.", There is no need for further detail now for you can understand.,0.08333333333333333
arctic_b0132,Korean,HJK,l2+l2_diff_utt,"There is no need of further detail, now -- for you can understand.", There is no need for further detail now for you can understand.,0.08333333333333333
arctic_b0132,Korean,HJK,l2+nat_same,"There is no need of further detail, now -- for you can understand.", There is no need for further detail now for you can understand.,0.08333333333333333
arctic_b0132,Korean,HJK,l2+interp,"There is no need of further detail, now -- for you can understand.", There is no need for further detail now for you can understand.,0.08333333333333333
arctic_b0132,Korean,HJK,l2+noise,"There is no need of further detail, now -- for you can understand.", There is no need,0.6666666666666666
arctic_b0132,Korean,HJK,nat+zero_0,"There is no need of further detail, now -- for you can understand."," If there is no need of further detail now, for you can understand.",0.08333333333333333
arctic_b0132,Korean,HJK,l2+zero_0,"There is no need of further detail, now -- for you can understand.", There is no need for the detail now for you can understand.,0.16666666666666666
arctic_b0132,Korean,HJK,nat+zero_100,"There is no need of further detail, now -- for you can understand."," If there is no need of further detail now, for you can understand.",0.08333333333333333
arctic_b0132,Korean,HJK,l2+zero_100,"There is no need of further detail, now -- for you can understand.", There is no need for further detail now for you to understand.,0.16666666666666666
arctic_b0132,Korean,HJK,nat+zero_200,"There is no need of further detail, now -- for you can understand."," If there is no need of further detail now, for you can understand.",0.08333333333333333
arctic_b0132,Korean,HJK,l2+zero_200,"There is no need of further detail, now -- for you can understand.", There is no need for further detail now for you to understand.,0.16666666666666666
arctic_b0132,Korean,HJK,nat+zero_400,"There is no need of further detail, now -- for you can understand."," There is no need of further detail now, for you can understand.",0.0
arctic_b0132,Korean,HJK,l2+zero_400,"There is no need of further detail, now -- for you can understand.", There is no need for further detail now for you to understand.,0.16666666666666666
arctic_b0132,Korean,HJK,nat+zero_800,"There is no need of further detail, now -- for you can understand."," There is no need of further detail now, for you can understand.",0.0
arctic_b0132,Korean,HJK,l2+zero_800,"There is no need of further detail, now -- for you can understand.", There is no need for further detail now for you to understand.,0.16666666666666666
arctic_b0132,Korean,HJK,nat+empty_pad,"There is no need of further detail, now -- for you can understand.", There is no need of further detail now for you can understand.,0.0
arctic_b0132,Korean,HJK,l2+empty_pad,"There is no need of further detail, now -- for you can understand.", There is no need for further detail now for you can understand.,0.08333333333333333
arctic_b0132,Spanish,EBVS,nat+nat,"There is no need of further detail, now -- for you can understand."," If there is no need of further detail now, for you can understand.",0.08333333333333333
arctic_b0132,Spanish,EBVS,nat+nat_diff_utt,"There is no need of further detail, now -- for you can understand."," There is no need of further detail now, for you can understand.",0.0
arctic_b0132,Spanish,EBVS,nat+l2_same,"There is no need of further detail, now -- for you can understand."," There is no need of further detail now, for you can understand.",0.0
arctic_b0132,Spanish,EBVS,nat+interp,"There is no need of further detail, now -- for you can understand."," If there is no need of further detail now, for you can understand.",0.08333333333333333
arctic_b0132,Spanish,EBVS,nat+noise,"There is no need of further detail, now -- for you can understand.", If there is,0.9166666666666666
arctic_b0132,Spanish,EBVS,l2+l2,"There is no need of further detail, now -- for you can understand.", There is no need or fluidity tail now for you can understand.,0.25
arctic_b0132,Spanish,EBVS,l2+l2_diff_utt,"There is no need of further detail, now -- for you can understand.", There is no need or fluidity tail now for you can understand.,0.25
arctic_b0132,Spanish,EBVS,l2+nat_same,"There is no need of further detail, now -- for you can understand.", There is no need or fluidity tail now for you can understand.,0.25
arctic_b0132,Spanish,EBVS,l2+interp,"There is no need of further detail, now -- for you can understand.", There is no need or flutter detail now for you can understand.,0.16666666666666666
arctic_b0132,Spanish,EBVS,l2+noise,"There is no need of further detail, now -- for you can understand.", There is,0.8333333333333334
arctic_b0132,Spanish,EBVS,nat+zero_0,"There is no need of further detail, now -- for you can understand."," If there is no need of further detail now, for you can understand.",0.08333333333333333
arctic_b0132,Spanish,EBVS,l2+zero_0,"There is no need of further detail, now -- for you can understand.", There is no need for further detail now for you to understand.,0.16666666666666666
arctic_b0132,Spanish,EBVS,nat+zero_100,"There is no need of further detail, now -- for you can understand."," If there is no need of further detail now, for you can understand.",0.08333333333333333
arctic_b0132,Spanish,EBVS,l2+zero_100,"There is no need of further detail, now -- for you can understand.", There is no need for further details for you to understand.,0.3333333333333333
arctic_b0132,Spanish,EBVS,nat+zero_200,"There is no need of further detail, now -- for you can understand."," If there is no need of further detail now, for you can understand.",0.08333333333333333
arctic_b0132,Spanish,EBVS,l2+zero_200,"There is no need of further detail, now -- for you can understand.", There is no need for further detail now for you to understand.,0.16666666666666666
arctic_b0132,Spanish,EBVS,nat+zero_400,"There is no need of further detail, now -- for you can understand."," There is no need of further detail now, for you can understand.",0.0
arctic_b0132,Spanish,EBVS,l2+zero_400,"There is no need of further detail, now -- for you can understand.", There is no need for further detail now for you to understand.,0.16666666666666666
arctic_b0132,Spanish,EBVS,nat+zero_800,"There is no need of further detail, now -- for you can understand."," There is no need of further detail now, for you can understand.",0.0
arctic_b0132,Spanish,EBVS,l2+zero_800,"There is no need of further detail, now -- for you can understand.", There is no need for further detail now for you to understand.,0.16666666666666666
arctic_b0132,Spanish,EBVS,nat+empty_pad,"There is no need of further detail, now -- for you can understand.", There is no need of further detail now for you can understand.,0.0
arctic_b0132,Spanish,EBVS,l2+empty_pad,"There is no need of further detail, now -- for you can understand.", There is no need or fluidity tail now for you can understand.,0.25
arctic_b0132,Vietnamese,HQTV,nat+nat,"There is no need of further detail, now -- for you can understand."," If there is no need of further detail now, for you can understand.",0.08333333333333333
arctic_b0132,Vietnamese,HQTV,nat+nat_diff_utt,"There is no need of further detail, now -- for you can understand."," There is no need of further detail now, for you can understand.",0.0
arctic_b0132,Vietnamese,HQTV,nat+l2_same,"There is no need of further detail, now -- for you can understand."," There is no need of further detail now, for you can understand.",0.0
arctic_b0132,Vietnamese,HQTV,nat+interp,"There is no need of further detail, now -- for you can understand."," There is no need of further detail now, for you can understand.",0.0
arctic_b0132,Vietnamese,HQTV,nat+noise,"There is no need of further detail, now -- for you can understand.", If there is,0.9166666666666666
arctic_b0132,Vietnamese,HQTV,l2+l2,"There is no need of further detail, now -- for you can understand.", There's no need of further detail now for you to understand.,0.25
arctic_b0132,Vietnamese,HQTV,l2+l2_diff_utt,"There is no need of further detail, now -- for you can understand.", There's no need of further detail now for you to understand.,0.25
arctic_b0132,Vietnamese,HQTV,l2+nat_same,"There is no need of further detail, now -- for you can understand.", There's no need of further detail now for you to understand.,0.25
arctic_b0132,Vietnamese,HQTV,l2+interp,"There is no need of further detail, now -- for you can understand.", There's no need of further detail now for you to understand.,0.25
arctic_b0132,Vietnamese,HQTV,l2+noise,"There is no need of further detail, now -- for you can understand.", There is no need,0.6666666666666666
arctic_b0132,Vietnamese,HQTV,nat+zero_0,"There is no need of further detail, now -- for you can understand."," If there is no need of further detail now, for you can understand.",0.08333333333333333
arctic_b0132,Vietnamese,HQTV,l2+zero_0,"There is no need of further detail, now -- for you can understand.", There's no need of further detail now for you to understand.,0.25
arctic_b0132,Vietnamese,HQTV,nat+zero_100,"There is no need of further detail, now -- for you can understand."," If there is no need of further detail now, for you can understand.",0.08333333333333333
arctic_b0132,Vietnamese,HQTV,l2+zero_100,"There is no need of further detail, now -- for you can understand.", There's no need of further detail now for you to understand.,0.25
arctic_b0132,Vietnamese,HQTV,nat+zero_200,"There is no need of further detail, now -- for you can understand."," If there is no need of further detail now, for you can understand.",0.08333333333333333
arctic_b0132,Vietnamese,HQTV,l2+zero_200,"There is no need of further detail, now -- for you can understand.", There's no need of further detail now for you to understand.,0.25
arctic_b0132,Vietnamese,HQTV,nat+zero_400,"There is no need of further detail, now -- for you can understand."," There is no need of further detail now, for you can understand.",0.0
arctic_b0132,Vietnamese,HQTV,l2+zero_400,"There is no need of further detail, now -- for you can understand.", There's no need of further detail now for you to understand.,0.25
arctic_b0132,Vietnamese,HQTV,nat+zero_800,"There is no need of further detail, now -- for you can understand."," There is no need of further detail now, for you can understand.",0.0
arctic_b0132,Vietnamese,HQTV,l2+zero_800,"There is no need of further detail, now -- for you can understand.", There's no need of further detail now for you to understand.,0.25
arctic_b0132,Vietnamese,HQTV,nat+empty_pad,"There is no need of further detail, now -- for you can understand.", There is no need of further detail now for you can understand.,0.0
arctic_b0132,Vietnamese,HQTV,l2+empty_pad,"There is no need of further detail, now -- for you can understand.", There's no need of further detail now for you to understand.,0.25
arctic_b0170,Arabic,ZHAA,nat+nat,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Arabic,ZHAA,nat+nat_diff_utt,"Then he shouted, Shut up.", then he shouted shut up.,0.0
arctic_b0170,Arabic,ZHAA,nat+l2_same,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Arabic,ZHAA,nat+interp,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Arabic,ZHAA,nat+noise,"Then he shouted, Shut up.", Then he,0.6
arctic_b0170,Arabic,ZHAA,l2+l2,"Then he shouted, Shut up.", when he shot it shut up.,0.6
arctic_b0170,Arabic,ZHAA,l2+l2_diff_utt,"Then he shouted, Shut up.", when he shot it shut up.,0.6
arctic_b0170,Arabic,ZHAA,l2+nat_same,"Then he shouted, Shut up.", when he shot it shut up.,0.6
arctic_b0170,Arabic,ZHAA,l2+interp,"Then he shouted, Shut up.", when he shot it shut up.,0.6
arctic_b0170,Arabic,ZHAA,l2+noise,"Then he shouted, Shut up.", when he shut,0.6
arctic_b0170,Arabic,ZHAA,nat+zero_0,"Then he shouted, Shut up.", Then he shouted shut up.,0.0
arctic_b0170,Arabic,ZHAA,l2+zero_0,"Then he shouted, Shut up.", when he shot it shut up.,0.6
arctic_b0170,Arabic,ZHAA,nat+zero_100,"Then he shouted, Shut up.", then he shouted shut up.,0.0
arctic_b0170,Arabic,ZHAA,l2+zero_100,"Then he shouted, Shut up.", when he shot it shut up.,0.6
arctic_b0170,Arabic,ZHAA,nat+zero_200,"Then he shouted, Shut up.", then he shouted shut up.,0.0
arctic_b0170,Arabic,ZHAA,l2+zero_200,"Then he shouted, Shut up.", when he shot it shut up.,0.6
arctic_b0170,Arabic,ZHAA,nat+zero_400,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Arabic,ZHAA,l2+zero_400,"Then he shouted, Shut up.", when he shot it shut up.,0.6
arctic_b0170,Arabic,ZHAA,nat+zero_800,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Arabic,ZHAA,l2+zero_800,"Then he shouted, Shut up.", when he shot it shut up.,0.6
arctic_b0170,Arabic,ZHAA,nat+empty_pad,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Arabic,ZHAA,l2+empty_pad,"Then he shouted, Shut up.", when he shot it shut up.,0.6
arctic_b0170,Chinese,BWC,nat+nat,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Chinese,BWC,nat+nat_diff_utt,"Then he shouted, Shut up.", then he shouted shut up.,0.0
arctic_b0170,Chinese,BWC,nat+l2_same,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Chinese,BWC,nat+interp,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Chinese,BWC,nat+noise,"Then he shouted, Shut up.", Then he,0.6
arctic_b0170,Chinese,BWC,l2+l2,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Chinese,BWC,l2+l2_diff_utt,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Chinese,BWC,l2+nat_same,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Chinese,BWC,l2+interp,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Chinese,BWC,l2+noise,"Then he shouted, Shut up."," Then,",0.8
arctic_b0170,Chinese,BWC,nat+zero_0,"Then he shouted, Shut up.", Then he shouted shut up.,0.0
arctic_b0170,Chinese,BWC,l2+zero_0,"Then he shouted, Shut up."," then he shouted, shut up.",0.0
arctic_b0170,Chinese,BWC,nat+zero_100,"Then he shouted, Shut up.", then he shouted shut up.,0.0
arctic_b0170,Chinese,BWC,l2+zero_100,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Chinese,BWC,nat+zero_200,"Then he shouted, Shut up.", then he shouted shut up.,0.0
arctic_b0170,Chinese,BWC,l2+zero_200,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Chinese,BWC,nat+zero_400,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Chinese,BWC,l2+zero_400,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Chinese,BWC,nat+zero_800,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Chinese,BWC,l2+zero_800,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Chinese,BWC,nat+empty_pad,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Chinese,BWC,l2+empty_pad,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Hindi,SVBI,nat+nat,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Hindi,SVBI,nat+nat_diff_utt,"Then he shouted, Shut up.", then he shouted shut up.,0.0
arctic_b0170,Hindi,SVBI,nat+l2_same,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Hindi,SVBI,nat+interp,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Hindi,SVBI,nat+noise,"Then he shouted, Shut up.", Then he,0.6
arctic_b0170,Hindi,SVBI,l2+l2,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Hindi,SVBI,l2+l2_diff_utt,"Then he shouted, Shut up.", Then he shouted shut up.,0.0
arctic_b0170,Hindi,SVBI,l2+nat_same,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Hindi,SVBI,l2+interp,"Then he shouted, Shut up.", Then he shouted shut up,0.0
arctic_b0170,Hindi,SVBI,l2+noise,"Then he shouted, Shut up.", Then he shot,0.6
arctic_b0170,Hindi,SVBI,nat+zero_0,"Then he shouted, Shut up.", Then he shouted shut up.,0.0
arctic_b0170,Hindi,SVBI,l2+zero_0,"Then he shouted, Shut up."," then he shouted, shut up.",0.0
arctic_b0170,Hindi,SVBI,nat+zero_100,"Then he shouted, Shut up.", then he shouted shut up.,0.0
arctic_b0170,Hindi,SVBI,l2+zero_100,"Then he shouted, Shut up."," then he shouted, shut up.",0.0
arctic_b0170,Hindi,SVBI,nat+zero_200,"Then he shouted, Shut up.", then he shouted shut up.,0.0
arctic_b0170,Hindi,SVBI,l2+zero_200,"Then he shouted, Shut up."," then he shouted, shut up.",0.0
arctic_b0170,Hindi,SVBI,nat+zero_400,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Hindi,SVBI,l2+zero_400,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Hindi,SVBI,nat+zero_800,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Hindi,SVBI,l2+zero_800,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Hindi,SVBI,nat+empty_pad,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Hindi,SVBI,l2+empty_pad,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Korean,HJK,nat+nat,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Korean,HJK,nat+nat_diff_utt,"Then he shouted, Shut up.", then he shouted shut up.,0.0
arctic_b0170,Korean,HJK,nat+l2_same,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Korean,HJK,nat+interp,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Korean,HJK,nat+noise,"Then he shouted, Shut up.", Then he,0.6
arctic_b0170,Korean,HJK,l2+l2,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Korean,HJK,l2+l2_diff_utt,"Then he shouted, Shut up."," Then shut it, shut up.",0.4
arctic_b0170,Korean,HJK,l2+nat_same,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Korean,HJK,l2+interp,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Korean,HJK,l2+noise,"Then he shouted, Shut up.", Then then shut,0.6
arctic_b0170,Korean,HJK,nat+zero_0,"Then he shouted, Shut up.", Then he shouted shut up.,0.0
arctic_b0170,Korean,HJK,l2+zero_0,"Then he shouted, Shut up.", Then he showed it shot up,0.6
arctic_b0170,Korean,HJK,nat+zero_100,"Then he shouted, Shut up.", then he shouted shut up.,0.0
arctic_b0170,Korean,HJK,l2+zero_100,"Then he shouted, Shut up.", Then he showed it shut up,0.4
arctic_b0170,Korean,HJK,nat+zero_200,"Then he shouted, Shut up.", then he shouted shut up.,0.0
arctic_b0170,Korean,HJK,l2+zero_200,"Then he shouted, Shut up.", Then he showed it shut up,0.4
arctic_b0170,Korean,HJK,nat+zero_400,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Korean,HJK,l2+zero_400,"Then he shouted, Shut up.", Then he showed it shut up,0.4
arctic_b0170,Korean,HJK,nat+zero_800,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Korean,HJK,l2+zero_800,"Then he shouted, Shut up."," Then he shot it, shot up.",0.6
arctic_b0170,Korean,HJK,nat+empty_pad,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Korean,HJK,l2+empty_pad,"Then he shouted, Shut up."," Danny, shout it, shut up.",0.6
arctic_b0170,Spanish,EBVS,nat+nat,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Spanish,EBVS,nat+nat_diff_utt,"Then he shouted, Shut up.", then he shouted shut up.,0.0
arctic_b0170,Spanish,EBVS,nat+l2_same,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Spanish,EBVS,nat+interp,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Spanish,EBVS,nat+noise,"Then he shouted, Shut up.", Then he,0.6
arctic_b0170,Spanish,EBVS,l2+l2,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Spanish,EBVS,l2+l2_diff_utt,"Then he shouted, Shut up."," Damn, he shouted. Shut up.",0.2
arctic_b0170,Spanish,EBVS,l2+nat_same,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Spanish,EBVS,l2+interp,"Then he shouted, Shut up."," Then he shouted, Shut up.",0.0
arctic_b0170,Spanish,EBVS,l2+noise,"Then he shouted, Shut up.", Then,0.8
arctic_b0170,Spanish,EBVS,nat+zero_0,"Then he shouted, Shut up.", Then he shouted shut up.,0.0
arctic_b0170,Spanish,EBVS,l2+zero_0,"Then he shouted, Shut up."," them, he shouted, shut up.",0.2
arctic_b0170,Spanish,EBVS,nat+zero_100,"Then he shouted, Shut up.", then he shouted shut up.,0.0
arctic_b0170,Spanish,EBVS,l2+zero_100,"Then he shouted, Shut up."," them, he shouted, shut up.",0.2
arctic_b0170,Spanish,EBVS,nat+zero_200,"Then he shouted, Shut up.", then he shouted shut up.,0.0
arctic_b0170,Spanish,EBVS,l2+zero_200,"Then he shouted, Shut up."," them, he shouted, shut up.",0.2
arctic_b0170,Spanish,EBVS,nat+zero_400,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Spanish,EBVS,l2+zero_400,"Then he shouted, Shut up.", then he shouted shut up,0.0
arctic_b0170,Spanish,EBVS,nat+zero_800,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Spanish,EBVS,l2+zero_800,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Spanish,EBVS,nat+empty_pad,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Spanish,EBVS,l2+empty_pad,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Vietnamese,HQTV,nat+nat,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Vietnamese,HQTV,nat+nat_diff_utt,"Then he shouted, Shut up.", then he shouted shut up.,0.0
arctic_b0170,Vietnamese,HQTV,nat+l2_same,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Vietnamese,HQTV,nat+interp,"Then he shouted, Shut up.", Then he shouted shut up.,0.0
arctic_b0170,Vietnamese,HQTV,nat+noise,"Then he shouted, Shut up.", Then he,0.6
arctic_b0170,Vietnamese,HQTV,l2+l2,"Then he shouted, Shut up.", Then he saw this shut up.,0.4
arctic_b0170,Vietnamese,HQTV,l2+l2_diff_utt,"Then he shouted, Shut up.", then he saw this shut up.,0.4
arctic_b0170,Vietnamese,HQTV,l2+nat_same,"Then he shouted, Shut up.", Then he saw this shut up.,0.4
arctic_b0170,Vietnamese,HQTV,l2+interp,"Then he shouted, Shut up.", Then he saw this shut up.,0.4
arctic_b0170,Vietnamese,HQTV,l2+noise,"Then he shouted, Shut up.", Then he,0.6
arctic_b0170,Vietnamese,HQTV,nat+zero_0,"Then he shouted, Shut up.", Then he shouted shut up.,0.0
arctic_b0170,Vietnamese,HQTV,l2+zero_0,"Then he shouted, Shut up.", then he saw this shut up.,0.4
arctic_b0170,Vietnamese,HQTV,nat+zero_100,"Then he shouted, Shut up.", then he shouted shut up.,0.0
arctic_b0170,Vietnamese,HQTV,l2+zero_100,"Then he shouted, Shut up.", then he saw this shut up,0.4
arctic_b0170,Vietnamese,HQTV,nat+zero_200,"Then he shouted, Shut up.", then he shouted shut up.,0.0
arctic_b0170,Vietnamese,HQTV,l2+zero_200,"Then he shouted, Shut up.", then he saw this shut up,0.4
arctic_b0170,Vietnamese,HQTV,nat+zero_400,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Vietnamese,HQTV,l2+zero_400,"Then he shouted, Shut up.", then he saw this shut up,0.4
arctic_b0170,Vietnamese,HQTV,nat+zero_800,"Then he shouted, Shut up."," Then he shouted, shut up.",0.0
arctic_b0170,Vietnamese,HQTV,l2+zero_800,"Then he shouted, Shut up.", Then he saw this shut up.,0.4
