prompt_id,L1,speaker,alpha,wer,method,utterance_id,expected_wer_mean,delta_wer
arctic_b0434,Chinese,BWC,1.0,1.0,dtw_aligned,arctic_b0434,0.0,1.0
arctic_b0434,Spanish,EBVS,1.0,0.0909090909090909,dtw_aligned,arctic_b0434,0.0,0.0909090909090909
arctic_b0434,Korean,HJK,1.0,0.0909090909090909,dtw_aligned,arctic_b0434,0.0,0.0909090909090909
arctic_b0434,Vietnamese,HQTV,1.0,0.2727272727272727,dtw_aligned,arctic_b0434,0.0,0.2727272727272727
arctic_b0434,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0434,0.0,0.0
arctic_b0434,Arabic,ZHAA,1.0,0.1818181818181818,dtw_aligned,arctic_b0434,0.0,0.1818181818181818
arctic_b0438,Chinese,BWC,1.0,0.0909090909090909,dtw_aligned,arctic_b0438,0.0909090909090909,0.0
arctic_b0438,Korean,HJK,1.0,0.0,dtw_aligned,arctic_b0438,0.0909090909090909,-0.0909090909090909
arctic_b0438,Vietnamese,HQTV,1.0,0.0,dtw_aligned,arctic_b0438,0.0909090909090909,-0.0909090909090909
arctic_b0438,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0438,0.0909090909090909,-0.0909090909090909
arctic_b0438,Arabic,ZHAA,1.0,0.0,dtw_aligned,arctic_b0438,0.0909090909090909,-0.0909090909090909
arctic_b0450,Chinese,BWC,1.0,0.0,dtw_aligned,arctic_b0450,0.1,-0.1
arctic_b0450,Korean,HJK,1.0,0.0,dtw_aligned,arctic_b0450,0.1,-0.1
arctic_b0450,Vietnamese,HQTV,1.0,0.2,dtw_aligned,arctic_b0450,0.1,0.1
arctic_b0450,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0450,0.1,-0.1
arctic_b0450,Arabic,ZHAA,1.0,0.0,dtw_aligned,arctic_b0450,0.1,-0.1
arctic_b0463,Chinese,BWC,1.0,0.1428571428571428,dtw_aligned,arctic_b0463,0.0,0.1428571428571428
arctic_b0463,Korean,HJK,1.0,0.0,dtw_aligned,arctic_b0463,0.0,0.0
arctic_b0463,Vietnamese,HQTV,1.0,0.0,dtw_aligned,arctic_b0463,0.0,0.0
arctic_b0463,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0463,0.0,0.0
arctic_b0463,Arabic,ZHAA,1.0,0.0,dtw_aligned,arctic_b0463,0.0,0.0
arctic_b0472,Chinese,BWC,1.0,0.1111111111111111,dtw_aligned,arctic_b0472,0.0,0.1111111111111111
arctic_b0472,Korean,HJK,1.0,0.1111111111111111,dtw_aligned,arctic_b0472,0.0,0.1111111111111111
arctic_b0472,Vietnamese,HQTV,1.0,0.1111111111111111,dtw_aligned,arctic_b0472,0.0,0.1111111111111111
arctic_b0472,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0472,0.0,0.0
arctic_b0472,Arabic,ZHAA,1.0,0.4444444444444444,dtw_aligned,arctic_b0472,0.0,0.4444444444444444
arctic_b0483,Chinese,BWC,1.0,0.1,dtw_aligned,arctic_b0483,0.0,0.1
arctic_b0483,Korean,HJK,1.0,0.0,dtw_aligned,arctic_b0483,0.0,0.0
arctic_b0483,Vietnamese,HQTV,1.0,0.4,dtw_aligned,arctic_b0483,0.0,0.4
arctic_b0483,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0483,0.0,0.0
arctic_b0483,Arabic,ZHAA,1.0,0.0,dtw_aligned,arctic_b0483,0.0,0.0
arctic_b0485,Chinese,BWC,1.0,0.0,dtw_aligned,arctic_b0485,0.0,0.0
arctic_b0485,Korean,HJK,1.0,0.0,dtw_aligned,arctic_b0485,0.0,0.0
arctic_b0485,Vietnamese,HQTV,1.0,0.0,dtw_aligned,arctic_b0485,0.0,0.0
arctic_b0485,Hindi,SVBI,1.0,0.1111111111111111,dtw_aligned,arctic_b0485,0.0,0.1111111111111111
arctic_b0485,Arabic,ZHAA,1.0,0.2222222222222222,dtw_aligned,arctic_b0485,0.0,0.2222222222222222
arctic_b0489,Chinese,BWC,1.0,0.1,dtw_aligned,arctic_b0489,0.1,0.0
arctic_b0489,Korean,HJK,1.0,0.2,dtw_aligned,arctic_b0489,0.1,0.1
arctic_b0489,Vietnamese,HQTV,1.0,0.1,dtw_aligned,arctic_b0489,0.1,0.0
arctic_b0489,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0489,0.1,-0.1
arctic_b0489,Arabic,ZHAA,1.0,0.1,dtw_aligned,arctic_b0489,0.1,0.0
arctic_b0495,Chinese,BWC,1.0,0.3333333333333333,dtw_aligned,arctic_b0495,0.1666666666666666,0.1666666666666667
arctic_b0495,Korean,HJK,1.0,0.3333333333333333,dtw_aligned,arctic_b0495,0.1666666666666666,0.1666666666666667
arctic_b0495,Vietnamese,HQTV,1.0,0.25,dtw_aligned,arctic_b0495,0.1666666666666666,0.0833333333333334
arctic_b0495,Hindi,SVBI,1.0,0.3333333333333333,dtw_aligned,arctic_b0495,0.1666666666666666,0.1666666666666667
arctic_b0495,Arabic,ZHAA,1.0,0.3333333333333333,dtw_aligned,arctic_b0495,0.1666666666666666,0.1666666666666667
arctic_b0503,Chinese,BWC,1.0,0.1,dtw_aligned,arctic_b0503,0.0,0.1
arctic_b0503,Spanish,EBVS,1.0,0.3,dtw_aligned,arctic_b0503,0.0,0.3
arctic_b0503,Korean,HJK,1.0,0.0,dtw_aligned,arctic_b0503,0.0,0.0
arctic_b0503,Vietnamese,HQTV,1.0,0.0,dtw_aligned,arctic_b0503,0.0,0.0
arctic_b0503,Hindi,SVBI,1.0,0.2,dtw_aligned,arctic_b0503,0.0,0.2
arctic_b0503,Arabic,ZHAA,1.0,0.1,dtw_aligned,arctic_b0503,0.0,0.1
arctic_b0523,Chinese,BWC,1.0,0.2,dtw_aligned,arctic_b0523,0.0,0.2
arctic_b0523,Korean,HJK,1.0,0.1,dtw_aligned,arctic_b0523,0.0,0.1
arctic_b0523,Vietnamese,HQTV,1.0,0.1,dtw_aligned,arctic_b0523,0.0,0.1
arctic_b0523,Hindi,SVBI,1.0,0.1,dtw_aligned,arctic_b0523,0.0,0.1
arctic_b0523,Arabic,ZHAA,1.0,0.0,dtw_aligned,arctic_b0523,0.0,0.0
arctic_b0528,Chinese,BWC,1.0,0.1666666666666666,dtw_aligned,arctic_b0528,0.0,0.1666666666666666
arctic_b0528,Korean,HJK,1.0,0.0,dtw_aligned,arctic_b0528,0.0,0.0
arctic_b0528,Vietnamese,HQTV,1.0,0.0,dtw_aligned,arctic_b0528,0.0,0.0
arctic_b0528,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0528,0.0,0.0
arctic_b0528,Arabic,ZHAA,1.0,0.0,dtw_aligned,arctic_b0528,0.0,0.0
arctic_b0537,Chinese,BWC,1.0,0.5,dtw_aligned,arctic_b0537,0.0,0.5
arctic_b0537,Korean,HJK,1.0,0.1666666666666666,dtw_aligned,arctic_b0537,0.0,0.1666666666666666
arctic_b0537,Vietnamese,HQTV,1.0,0.1666666666666666,dtw_aligned,arctic_b0537,0.0,0.1666666666666666
arctic_b0537,Hindi,SVBI,1.0,0.1666666666666666,dtw_aligned,arctic_b0537,0.0,0.1666666666666666
arctic_b0537,Arabic,ZHAA,1.0,0.3333333333333333,dtw_aligned,arctic_b0537,0.0,0.3333333333333333
arctic_b0538,Chinese,BWC,1.0,0.1428571428571428,dtw_aligned,arctic_b0538,0.1428571428571428,0.0
arctic_b0538,Spanish,EBVS,1.0,0.0,dtw_aligned,arctic_b0538,0.1428571428571428,-0.1428571428571428
arctic_b0538,Korean,HJK,1.0,0.0,dtw_aligned,arctic_b0538,0.1428571428571428,-0.1428571428571428
arctic_b0538,Vietnamese,HQTV,1.0,0.5714285714285714,dtw_aligned,arctic_b0538,0.1428571428571428,0.4285714285714286
arctic_b0538,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0538,0.1428571428571428,-0.1428571428571428
arctic_b0538,Arabic,ZHAA,1.0,0.1428571428571428,dtw_aligned,arctic_b0538,0.1428571428571428,0.0
